x,y,faa,height,msk,inv_msk,inv_pad,boug_mean,boug_std,te_mean
-1579500.0,-701500.0,26.783965276035364,1200,False,0.0,True,13.785183071611506,3.375077994860476e-14,12.998782204423858
-1577500.0,-701500.0,23.85884283444865,1200,False,0.0,True,15.359611693482957,2.6645352591003757e-14,8.499231140965694
-1575500.0,-701500.0,18.84525010689878,1200,False,0.0,True,15.336149421373177,2.4868995751603507e-14,3.5091006855256044
-1573500.0,-701500.0,13.967386401739358,1200,False,0.0,True,13.383200104535492,5.329070518200751e-15,0.5841862972038658
-1571500.0,-701500.0,10.025227653433452,1200,False,0.0,True,11.25590963348114,3.552713678800501e-15,-1.230681980047688
-1569500.0,-701500.0,9.224691993408591,1200,False,0.0,True,11.712059576472619,1.7763568394002505e-15,-2.487367583064028
-1567500.0,-701500.0,11.05645915356163,1200,False,0.0,False,11.88168629335936,3.552713678800501e-15,-0.8252271397977307
-1565500.0,-701500.0,13.265337215523028,1200,False,0.0,False,10.604405776950012,1.7763568394002505e-14,2.660931438573016
-1563500.0,-701500.0,14.847441242607783,1200,False,0.0,False,9.06596842842577,2.1316282072803006e-14,5.781472814182013
-1557500.0,-701500.0,22.032980607491787,1200,False,0.0,False,9.07811673604729,1.0658141036401503e-14,12.954863871444497
-1555500.0,-701500.0,26.455891593335952,1200,False,0.0,False,11.452875970528087,1.7763568394002505e-14,15.003015622807865
-1553500.0,-701500.0,28.425423061938492,1200,False,0.0,False,11.437739480544783,8.881784197001252e-15,16.98768358139371
-1551500.0,-701500.0,27.46142634981247,1200,False,0.0,False,8.90149785807753,8.881784197001252e-15,18.55992849173494
-1545500.0,-701500.0,28.190569558411738,1200,False,0.0,False,10.326630602157472,1.2434497875801753e-14,17.863938956254266
-1543500.0,-701500.0,30.293578898214477,1200,False,0.0,False,13.774068901053935,2.4868995751603507e-14,16.51950999716054
-1541500.0,-701500.0,30.801330787366506,1200,False,0.0,False,14.159537649441738,1.7763568394002505e-14,16.64179313792477
-1539500.0,-701500.0,28.022516648518355,1200,False,0.0,False,10.833083217686076,3.552713678800501e-15,17.18943343083228
-1533500.0,-701500.0,25.128271907212156,1200,False,0.0,False,15.343902633493604,2.1316282072803006e-14,9.784369273718552
-1531500.0,-701500.0,25.983605674085076,1200,False,0.0,False,19.23409769577171,3.907985046680551e-14,6.749507978313368
-1529500.0,-701500.0,24.97174170928905,1200,False,0.0,False,20.08481955851448,7.105427357601002e-15,4.88692215077457
-1527500.0,-701500.0,22.893363198053006,1200,False,0.0,False,19.855023467222008,1.7763568394002505e-14,3.038339730830998
-1523500.0,-701500.0,20.329629443684052,1200,False,0.0,False,22.078576013541547,1.0658141036401503e-14,-1.7489465698574946
-1521500.0,-701500.0,17.725611431544497,1200,False,0.0,False,21.288435159086973,2.1316282072803006e-14,-3.562823727542476
-1519500.0,-701500.0,13.657290823485933,1200,False,0.0,False,19.34337226468007,2.842170943040401e-14,-5.686081441194137
-1517500.0,-701500.0,10.485755581055411,1200,False,0.0,False,17.96310604803063,3.552713678800501e-14,-7.477350466975221
-1515500.0,-701500.0,9.117763964798442,1200,False,0.0,False,16.937142865145862,2.842170943040401e-14,-7.81937890034742
-1513500.0,-701500.0,8.677067324600909,1200,False,0.0,False,15.866555128667942,3.375077994860476e-14,-7.189487804067033
-1509500.0,-701500.0,6.778500728663886,1200,False,0.0,False,14.52289947984106,1.9539925233402755e-14,-7.744398751177174
-1507500.0,-701500.0,6.357578060754993,1200,False,0.0,False,16.24434789406767,2.4868995751603507e-14,-9.886769833312677
-1505500.0,-701500.0,7.296012668028662,1200,False,0.0,False,17.344305487543405,2.842170943040401e-14,-10.048292819514742
-1503500.0,-701500.0,7.475571897009072,1200,False,0.0,False,14.354455489837413,2.3092638912203256e-14,-6.878883592828341
-1501500.0,-701500.0,4.987591921167384,1200,False,0.0,False,8.465540270305414,1.2434497875801753e-14,-3.47794834913803
-1497500.0,-701500.0,1.9083155652489558,1200,False,0.0,False,3.7757271917922326,7.993605777301127e-15,-1.8674116265432767
-1495500.0,-701500.0,3.2650239679828266,1200,False,0.0,False,8.59128877554579,1.2434497875801753e-14,-5.326264807562963
-1493500.0,-701500.0,4.561610993780492,1200,False,0.0,False,9.805865778023524,1.5987211554602254e-14,-5.244254784243032
-1491500.0,-701500.0,5.254546870184203,1200,False,0.0,False,4.757217514795923,7.105427357601002e-15,0.49732935538828027
-1489500.0,-701500.0,6.28783542093274,1200,False,0.0,False,4.159855537323735,2.6645352591003757e-15,2.1279798836090045
-1487500.0,-701500.0,8.24997727882452,1200,False,0.0,False,6.521347708765419,5.329070518200751e-15,1.728629570059101
-1485500.0,-701500.0,9.251959008918297,1200,False,0.0,False,8.63742927910599,1.2434497875801753e-14,0.6145297298123058
-1483500.0,-701500.0,5.6207870834959355,1200,False,0.0,False,10.985564273131079,1.9539925233402755e-14,-5.364777189635143
-1481500.0,-701500.0,1.0235671128366606,1200,False,0.0,False,11.409381393423253,2.1316282072803006e-14,-10.385814280586592
-1479500.0,-701500.0,-1.4998142360311988,1200,False,0.0,False,9.024706621025617,1.4210854715202004e-14,-10.524520857056816
-1477500.0,-701500.0,-2.574074880832384,1200,False,0.0,False,5.249716912294044,4.440892098500626e-15,-7.8237917931264285
-1475500.0,-701500.0,-2.113752592538762,1200,False,0.0,False,1.4834648072122443,1.5543122344752192e-15,-3.597217399751006
-1473500.0,-701500.0,-1.609529252313444,1200,False,0.0,False,-2.6793153307534476,5.329070518200751e-15,1.0697860784400037
-1599500.0,-699500.0,10.633006658441154,1200,False,0.0,True,21.020770074658632,6.039613253960852e-14,-10.387763416217478
-1597500.0,-699500.0,15.562073766353674,1200,False,0.0,True,19.922257680122758,3.907985046680551e-14,-4.3601839137690845
-1595500.0,-699500.0,21.492644942676222,1200,False,0.0,True,21.72727502903576,3.552713678800501e-14,-0.23463008635953742
-1593500.0,-699500.0,26.225260195526932,1200,False,0.0,True,23.879049419468334,7.105427357601002e-15,2.346210776058598
-1591500.0,-699500.0,28.545619294464167,1200,False,0.0,True,24.066634423802547,6.394884621840902e-14,4.47898487066162
-1589500.0,-699500.0,29.790375076439197,1200,False,0.0,True,23.69483128246046,2.4868995751603507e-14,6.095543793978738
-1587500.0,-699500.0,29.47282565534185,1200,False,0.0,True,21.350128134779183,7.105427357601002e-15,8.122697520562667
-1585500.0,-699500.0,29.873668707945583,1200,False,0.0,True,19.749913327319234,4.263256414560601e-14,10.12375538062635
-1583500.0,-699500.0,30.753963514906584,1200,False,0.0,True,19.995614440750828,4.263256414560601e-14,10.758349074155756
-1581500.0,-699500.0,30.37435441689252,1200,False,0.0,True,20.697775002084658,0.0,9.676579414807861
-1579500.0,-699500.0,27.03219185974363,1200,False,0.0,True,21.060619819088966,1.0658141036401503e-14,5.971572040654664
-1577500.0,-699500.0,20.815983174884103,1200,False,0.0,True,21.845445334159486,3.197442310920451e-14,-1.0294621592753828
-1575500.0,-699500.0,12.98359025456373,1200,False,0.0,True,20.657595050082577,3.907985046680551e-14,-7.674004795518847
-1573500.0,-699500.0,6.804051971250243,1200,False,0.0,True,17.119888918578745,2.1316282072803006e-14,-10.315836947328503
-1571500.0,-699500.0,4.329522944906492,1200,False,0.0,True,13.83278298592338,2.4868995751603507e-14,-9.503260041016889
-1569500.0,-699500.0,7.0322470178359415,1200,False,0.0,True,13.61753205506245,3.552713678800501e-15,-6.585285037226508
-1567500.0,-699500.0,11.866058774164264,1200,False,0.0,True,14.862678000603923,3.552713678800501e-15,-2.996619226439659
-1565500.0,-699500.0,15.66151999849685,1200,False,0.0,True,15.152134182596985,2.842170943040401e-14,0.509385815899865
-1563500.0,-699500.0,17.2576915057344,1200,False,0.0,True,14.268301191609686,1.9539925233402755e-14,2.989390314124714
-1559500.0,-699500.0,20.071234662564194,1200,False,0.0,False,14.434548762442848,1.9539925233402755e-14,5.636685900121346
-1557500.0,-699500.0,23.890734595731143,1200,False,0.0,False,15.460936626070254,3.197442310920451e-14,8.42979796966089
-1555500.0,-699500.0,29.860445042646372,1200,False,0.0,False,17.806260862433017,2.1316282072803006e-14,12.054184180213355
-1553500.0,-699500.0,32.742363193872166,1200,False,0.0,False,16.61560574997588,0.0,16.126757443896285
-1551500.0,-699500.0,31.67087779939602,1200,False,0.0,False,13.058527239343764,1.2434497875801753e-14,18.612350560052256
-1545500.0,-699500.0,32.413136076254965,1200,False,0.0,False,13.499625400697058,2.3092638912203256e-14,18.91351067555791
-1543500.0,-699500.0,34.62875434339498,1200,False,0.0,False,16.66153707588462,2.842170943040401e-14,17.96721726751036
-1541500.0,-699500.0,34.53744953325762,1200,False,0.0,False,16.693862053105025,0.0,17.843587480152596
-1539500.0,-699500.0,30.766066628250236,1200,False,0.0,False,12.637333477824388,5.329070518200751e-15,18.128733150425848
-1535500.0,-699500.0,27.04457516680448,1200,False,0.0,False,11.330542177059193,1.9539925233402755e-14,15.714032989745288
-1533500.0,-699500.0,28.497814953332824,1200,False,0.0,False,15.157670317396656,1.2434497875801753e-14,13.340144635936168
-1531500.0,-699500.0,30.107918526374934,1200,False,0.0,False,18.869384861864834,3.907985046680551e-14,11.2385336645101
-1529500.0,-699500.0,28.583172094263713,1200,False,0.0,False,18.459700771255726,3.197442310920451e-14,10.123471323007987
-1527500.0,-699500.0,26.221730829606845,1200,False,0.0,False,16.618022621285494,2.4868995751603507e-14,9.60370820832135
-1525500.0,-699500.0,25.825819526055337,1200,False,0.0,False,16.718434572849688,1.7763568394002505e-14,9.10738495320565
-1523500.0,-699500.0,26.167765315635112,1200,False,0.0,False,17.316472354636968,1.7763568394002505e-14,8.851292960998144
-1521500.0,-699500.0,23.394480375911304,1200,False,0.0,False,15.531485207914994,2.842170943040401e-14,7.86299516799631
-1519500.0,-699500.0,17.548007615953946,1200,False,0.0,False,11.891882873360977,3.552713678800501e-15,5.656124742592969
-1517500.0,-699500.0,14.33205636290143,1200,False,0.0,False,11.387279272779875,7.105427357601002e-15,2.944777090121555
-1515500.0,-699500.0,12.737799997174992,1200,False,0.0,False,12.239661938132123,1.7763568394002505e-14,0.49813805904286923
-1513500.0,-699500.0,11.798771532436595,1200,False,0.0,False,14.362308782827391,1.9539925233402755e-14,-2.5635372503907963
-1509500.0,-699500.0,7.729834518966119,1200,False,0.0,False,17.000732762456888,2.1316282072803006e-14,-9.27089824349077
-1507500.0,-699500.0,5.486181263758752,1200,False,0.0,False,18.610054954630865,3.552713678800501e-15,-13.123873690872113
-1505500.0,-699500.0,5.389501329533239,1200,False,0.0,False,19.909710416493045,2.4868995751603507e-14,-14.520209086959806
-1503500.0,-699500.0,5.114617847956875,1200,False,0.0,False,19.13676942474745,3.197442310920451e-14,-14.022151576790574
-1501500.0,-699500.0,2.721526483832632,1200,False,0.0,False,15.373593515505206,1.0658141036401503e-14,-12.652067031672575
-1499500.0,-699500.0,-0.05320096630920865,1200,False,0.0,False,11.429757395703668,1.7763568394002505e-14,-11.482958362012877
-1497500.0,-699500.0,-1.6502747131871947,1200,False,0.0,False,12.241857642974335,3.197442310920451e-14,-13.892132356161529
-1495500.0,-699500.0,-0.3803618000002261,1200,False,0.0,False,15.982124942995897,3.197442310920451e-14,-16.362486742996122
-1493500.0,-699500.0,3.2525788408729883,1200,False,0.0,False,16.17398025033638,3.907985046680551e-14,-12.921401409463392
-1491500.0,-699500.0,5.920104736954279,1200,False,0.0,False,11.824266221434977,1.0658141036401503e-14,-5.9041614844806976
-1489500.0,-699500.0,6.6811284567881275,1200,False,0.0,False,9.954032997950803,1.5987211554602254e-14,-3.272904541162675
-1487500.0,-699500.0,7.944652636071226,1200,False,0.0,False,10.496046140400013,2.842170943040401e-14,-2.5513935043287868
-1485500.0,-699500.0,8.611672743252969,1200,False,0.0,False,11.780537178192255,5.329070518200751e-15,-3.1688644349392856
-1483500.0,-699500.0,3.4094161889826857,1200,False,0.0,False,12.76869607382787,8.881784197001252e-15,-9.359279884845185
-1481500.0,-699500.0,-1.159977802263274,1200,False,0.0,False,11.955580147050187,1.4210854715202004e-14,-13.11555794931346
-1479500.0,-699500.0,-1.1208146970124202,1200,False,0.0,False,9.72085439165665,1.0658141036401503e-14,-10.84166908866907
-1477500.0,-699500.0,0.07286236096840526,1200,False,0.0,False,5.013754299354162,1.7763568394002505e-15,-4.940891938385757
-1475500.0,-699500.0,1.5309996344912198,1200,False,0.0,False,-1.1177565811923063,2.886579864025407e-15,2.648756215683526
-1473500.0,-699500.0,1.527324930731165,1200,False,0.0,False,-8.059196978976983,8.881784197001252e-15,9.586521909708148
-1601500.0,-697500.0,6.169398945412427,1200,False,0.0,True,23.01662631111347,1.4210854715202004e-14,-16.847227365701045
-1599500.0,-697500.0,9.377369145020412,1200,False,0.0,True,21.43754401347202,0.0,-12.06017486845161
-1597500.0,-697500.0,12.675298436496046,1200,False,0.0,True,20.944125231520044,1.7763568394002505e-14,-8.268826795023998
-1595500.0,-697500.0,16.06210042682687,1200,False,0.0,True,21.76161440586155,4.263256414560601e-14,-5.6995139790346805
-1593500.0,-697500.0,19.544894944983827,1200,False,0.0,True,22.279694828813305,2.1316282072803006e-14,-2.734799883829478
-1591500.0,-697500.0,22.04753095599728,1200,False,0.0,True,21.985009844241617,4.263256414560601e-14,0.06252111175566455
-1589500.0,-697500.0,23.462754900341565,1200,False,0.0,True,22.115864745124032,3.552713678800501e-14,1.3468901552175332
-1587500.0,-697500.0,23.962779818331896,1200,False,0.0,True,20.823774051929195,1.4210854715202004e-14,3.1390057664027005
-1585500.0,-697500.0,24.63185984205836,1200,False,0.0,True,19.78468622722794,1.4210854715202004e-14,4.847173614830421
-1583500.0,-697500.0,25.20018134740673,1200,False,0.0,True,20.3559396328223,4.263256414560601e-14,4.844241714584431
-1581500.0,-697500.0,23.665978097695238,1200,False,0.0,True,20.795229492456937,3.197442310920451e-14,2.870748605238301
-1579500.0,-697500.0,17.562895077766235,1200,False,0.0,True,20.24164841797328,2.842170943040401e-14,-2.678753340207045
-1577500.0,-697500.0,8.057535582232314,1200,False,0.0,True,20.11062108473476,4.618527782440651e-14,-12.053085502502446
-1575500.0,-697500.0,-0.9288189600379742,1200,False,0.0,True,16.832286392016844,7.105427357601002e-15,-17.76110535205482
-1573500.0,-697500.0,-5.721612229521954,1200,False,0.0,True,11.207766597995795,1.5987211554602254e-14,-16.92937882751775
-1571500.0,-697500.0,-1.4121936953555778,1200,False,0.0,True,11.577607376810272,5.329070518200751e-15,-12.98980107216585
-1569500.0,-697500.0,7.933597120076488,1200,False,0.0,True,15.273472344764906,1.9539925233402755e-14,-7.339875224688418
-1567500.0,-697500.0,15.721495019911407,1200,False,0.0,True,19.305828537462002,2.4868995751603507e-14,-3.5843335175505953
-1565500.0,-697500.0,19.579826543539127,1200,False,0.0,True,21.60743059271459,5.684341886080802e-14,-2.027604049175462
-1563500.0,-697500.0,19.886527521960435,1200,False,0.0,True,20.97897337971273,4.263256414560601e-14,-1.0924458577522955
-1561500.0,-697500.0,20.204101113972513,1200,False,0.0,True,21.368320958214717,3.907985046680551e-14,-1.1642198442422043
-1559500.0,-697500.0,20.96658472726867,1200,False,0.0,True,21.029701396128583,4.263256414560601e-14,-0.0631166688599123
-1557500.0,-697500.0,24.12958799159578,1200,False,0.0,True,20.764684696107846,5.3290705182007514e-14,3.3649032954879345
-1555500.0,-697500.0,30.742480427748895,1200,False,0.0,False,22.24269006126633,0.0,8.499790366482564
-1553500.0,-697500.0,34.87756959021647,1200,False,0.0,False,21.082951279130402,2.842170943040401e-14,13.794618311086065
-1551500.0,-697500.0,35.25756357863421,1200,False,0.0,False,18.10439329433642,1.7763568394002505e-14,17.153170284297794
-1547500.0,-697500.0,33.98259030808263,1200,False,0.0,False,16.223591704124996,1.7763568394002505e-14,17.758998603957632
-1545500.0,-697500.0,35.311988363434324,1200,False,0.0,False,18.106806619910866,1.4210854715202004e-14,17.205181743523458
-1543500.0,-697500.0,36.042833787323765,1200,False,0.0,False,18.978765376653886,2.1316282072803006e-14,17.06406841066988
-1541500.0,-697500.0,34.01095087806886,1200,False,0.0,False,16.424918264073487,7.105427357601002e-15,17.586032613995375
-1539500.0,-697500.0,30.674063951446843,1200,False,0.0,False,12.62135552446034,1.0658141036401503e-14,18.052708426986506
-1535500.0,-697500.0,28.100223395885475,1200,False,0.0,False,11.672207190689148,1.7763568394002505e-15,16.42801620519633
-1533500.0,-697500.0,29.339843248582017,1200,False,0.0,False,14.738927570726979,3.375077994860476e-14,14.600915677855038
-1531500.0,-697500.0,29.958652725358544,1200,False,0.0,False,16.698116740955516,1.7763568394002505e-14,13.260535984403027
-1529500.0,-697500.0,28.361306019678302,1200,False,0.0,False,15.340438166103985,2.1316282072803006e-14,13.020867853574318
-1527500.0,-697500.0,27.138839807519613,1200,False,0.0,False,13.593675575894848,8.881784197001252e-15,13.545164231624765
-1525500.0,-697500.0,28.493756519230068,1200,False,0.0,False,14.30058841470174,1.7763568394002505e-15,14.193168104528327
-1523500.0,-697500.0,30.352187918834964,1200,False,0.0,False,16.294284636938475,1.4210854715202004e-14,14.05790328189649
-1521500.0,-697500.0,26.867582825351505,1200,False,0.0,False,14.833054608077937,1.5987211554602254e-14,12.034528217273568
-1519500.0,-697500.0,21.076816029892466,1200,False,0.0,False,12.43831725314001,3.197442310920451e-14,8.638498776752456
-1517500.0,-697500.0,20.488061357057166,1200,False,0.0,False,14.83278964873278,5.329070518200751e-15,5.655271708324387
-1515500.0,-697500.0,18.99075731394133,1200,False,0.0,False,14.507479297000081,1.9539925233402755e-14,4.483278016941249
-1511500.0,-697500.0,14.323480047497103,1200,False,0.0,False,15.79863004316373,2.6645352591003757e-14,-1.4751499956666265
-1509500.0,-697500.0,10.491146378583986,1200,False,0.0,False,16.98854029421437,1.4210854715202004e-14,-6.497393915630385
-1507500.0,-697500.0,6.167836291923712,1200,False,0.0,False,18.33820004638181,3.907985046680551e-14,-12.170363754458098
-1505500.0,-697500.0,3.5045725218466073,1200,False,0.0,False,18.738027692851517,2.842170943040401e-14,-15.233455171004909
-1503500.0,-697500.0,1.2621327446320882,1200,False,0.0,False,17.817531282676313,1.7763568394002505e-14,-16.555398538044226
-1501500.0,-697500.0,-0.5507575179174322,1200,False,0.0,False,16.416125266716794,2.1316282072803006e-14,-16.966882784634226
-1499500.0,-697500.0,-3.3074165147786148,1200,False,0.0,False,14.024377023287094,3.375077994860476e-14,-17.33179353806571
-1497500.0,-697500.0,-6.988646532171942,1200,False,0.0,False,13.252872737652314,1.7763568394002505e-14,-20.241519269824256
-1495500.0,-697500.0,-7.643283545727019,1200,False,0.0,False,13.841470937946792,1.4210854715202004e-14,-21.48475448367381
-1493500.0,-697500.0,-0.3962062849994663,1200,False,0.0,False,16.456352277693146,2.4868995751603507e-14,-16.85255856269261
-1491500.0,-697500.0,5.844615616155419,1200,False,0.0,False,15.862782254994721,1.7763568394002505e-14,-10.018166638839302
-1489500.0,-697500.0,4.66646064150293,1200,False,0.0,False,12.796278345965357,1.4210854715202004e-14,-8.129817704462427
-1487500.0,-697500.0,1.4151147819347862,1200,False,0.0,False,12.700775073173343,7.105427357601002e-15,-11.285660291238557
-1485500.0,-697500.0,-1.4379409526831168,1200,False,0.0,False,13.85381900064424,1.5987211554602254e-14,-15.291759953327357
-1483500.0,-697500.0,-5.338709582131389,1200,False,0.0,False,12.403779480221123,2.1316282072803006e-14,-17.74248906235251
-1481500.0,-697500.0,-5.560327333960705,1200,False,0.0,False,8.710302154583248,8.881784197001252e-15,-14.270629488543953
-1479500.0,-697500.0,2.40755802580642,1200,False,0.0,False,7.231183351434308,7.105427357601002e-15,-4.823625325627888
-1477500.0,-697500.0,11.030190690675287,1200,False,0.0,False,2.7982696652729775,3.9968028886505635e-15,8.23192102540231
-1475500.0,-697500.0,11.500081991690358,1200,False,0.0,False,-10.826111682729309,2.1316282072803006e-14,22.326193674419667
-1473500.0,-697500.0,7.106241289372384,1200,False,0.0,False,-21.69267964461637,3.552713678800501e-14,28.798920933988754
-1601500.0,-695500.0,4.735817988353023,1200,False,0.0,True,23.15229191817521,3.552713678800501e-14,-18.416473929822185
-1599500.0,-695500.0,7.019078581511195,1200,False,0.0,True,23.347420594770643,3.552713678800501e-15,-16.328342013259448
-1597500.0,-695500.0,8.414770163793516,1200,True,1.0,True,22.93637585915313,0.4950754918226308,-14.521605695359614
-1595500.0,-695500.0,9.647513169091551,1200,False,0.0,True,22.327798308378974,4.263256414560601e-14,-12.680285139287422
-1593500.0,-695500.0,11.907149235258638,1200,False,0.0,True,20.64979251320507,3.552713678800501e-14,-8.742643277946433
-1591500.0,-695500.0,13.935603044835789,1200,False,0.0,True,18.453110256368532,2.4868995751603507e-14,-4.5175072115327435
-1585500.0,-695500.0,15.283851149275648,1200,False,0.0,True,15.479824065844905,3.552713678800501e-14,-0.1959729165692572
-1583500.0,-695500.0,14.081427794457694,1200,False,0.0,True,16.085303521342055,3.907985046680551e-14,-2.0038757268843614
-1581500.0,-695500.0,10.393480757076134,1200,False,0.0,True,16.29610861181097,2.842170943040401e-14,-5.902627854734835
-1579500.0,-695500.0,2.960191570706942,1200,False,0.0,True,16.294521858909533,2.4868995751603507e-14,-13.33433028820259
-1577500.0,-695500.0,-6.0319030475218955,1200,True,1.0,True,15.02812685712451,0.46247780332660937,-21.060029904646406
-1575500.0,-695500.0,-10.48223028287716,1200,False,0.0,True,11.437658513069689,1.9539925233402755e-14,-21.919888795946846
-1573500.0,-695500.0,-7.266664373056862,1200,False,0.0,True,10.651213683495476,7.105427357601002e-15,-17.91787805655234
-1571500.0,-695500.0,2.7794958602044946,1200,False,0.0,True,14.06013906484806,1.5987211554602254e-14,-11.280643204643566
-1569500.0,-695500.0,12.070406672014846,1200,False,0.0,True,18.085065827874136,1.7763568394002505e-14,-6.01465915585929
-1567500.0,-695500.0,18.039756593721634,1200,False,0.0,True,23.080366466923188,3.552713678800501e-15,-5.040609873201554
-1565500.0,-695500.0,20.309449001800278,1200,False,0.0,True,27.50657487399544,1.4210854715202004e-14,-7.197125872195162
-1563500.0,-695500.0,19.59741615064682,1200,False,0.0,True,28.436730903153162,2.842170943040401e-14,-8.839314752506343
-1561500.0,-695500.0,20.042486404633024,1200,False,0.0,True,28.541662133650178,2.1316282072803006e-14,-8.499175729017153
-1559500.0,-695500.0,20.92275664100678,1200,False,0.0,True,25.710003057713628,0.0,-4.7872464167068465
